0	0	0.38116	0.375844	0.454757	0.398872	0.400637	0.324697	0.511604	0.36339	0.594854	0.437443	0.492981	0.383568	0.304182	0.752925	0.581368	0.506804	0.621706	0.639142	0.960845	0.688128	0.348974	0.687048	0.580017	0.81023	0.477002	
0	1	0.401	0.432262	0.45435	0.349011	0.244606	0.488101	0.62123	0.329588	0.590003	0.41507	0.703952	0.75453	0.301875	0.438933	0.60099	0.637419	0.940565	0.631348	0.700466	0.62865	0.58602	0.880336	0.546979	0.627651	0.349055	
0	2	0.605283	0.548921	0.590335	0.34731	0.783955	0.628635	0.499745	0.396123	0.293977	0.434213	0.843629	0.674788	0.468454	0.220851	0.669096	0.95178	0.782129	0.696438	0.409268	0.361086	0.753192	0.987834	0.823445	0.470703	0.490935	
0	3	0.47319	0.77192	0.56386	0.357081	0.267064	0.559645	0.902141	0.759819	0.484569	0.264194	0.716495	1	0.815141	0.673398	0.340217	0.634275	0.761235	0.99695	0.854723	0.474467	0.662833	0.871476	0.655283	0.492932	0.547488	
0	4	0.341856	0.351457	0.510313	0.42158	0.693821	0.261826	0.327851	0.419309	0.551622	0.450966	0.294356	0.351914	0.387427	0.716037	0.633556	0.117327	0.344935	0.583512	0.972333	0.89587	0.244454	0.353168	0.703768	0.754904	0.588278	
0	5	0.425447	0.509141	0.449589	0.872255	0.611846	0.329911	0.479937	0.545109	0.771325	0.589902	0.339746	0.358556	0.677489	0.765557	0.648098	0.361305	0.536919	0.925265	0.944085	0.737573	0.352511	0.545613	0.873521	0.900133	0.56018	
0	6	0.155339	0.34783	0.368649	0.463722	0.501605	0.157358	0.397751	0.394572	0.495914	0.552049	0.189386	0.383545	0.250293	0.773034	0.738133	0.185827	0.344332	0.455771	0.916069	0.887142	0.266112	0.356527	0.391045	0.715979	0.826158	
0	7	0.341825	0.42342	0.537904	0.550985	0.651348	0.421502	0.492611	0.348623	0.60111	0.591615	0.54941	0.410765	0.304763	0.714175	0.764037	0.430494	0.569376	0.577843	0.923068	0.854022	0.543867	0.540745	0.435548	0.708774	0.530322	
0	8	0.621551	0.499056	0.575213	0.516166	0.332633	0.528492	0.603892	0.53501	0.371203	0.595081	0.800108	0.732213	0.518849	0.268413	0.732792	0.711186	0.85579	0.810222	0.575272	0.560253	0.565324	0.736941	0.835601	0.672713	0.783309	
0	9	0.724048	0.864296	0.47038	0.417236	0.545397	0.606433	0.677811	0.510832	0.256869	0.261865	0.828615	0.951069	0.614203	0.331013	0.480956	0.622596	0.961739	0.894539	0.492197	0.358112	0.64195	0.741873	0.505189	0.691481	0.392373	
0	10	0.984362	0.868519	0.552801	0.476767	0.258877	0.774458	0.517479	0.590535	0.226826	0.359352	0.913299	0.929364	0.660398	0.45969	0.349269	0.829884	0.957253	0.879094	0.530836	0.584855	0.740813	0.717788	0.766752	0.671993	0.588147	
0	11	0.548382	0.491823	0.620035	0.572243	0.309978	0.387884	0.426927	0.678893	0.702642	0.536964	0.447692	0.947697	0.498349	0.413272	0.561379	0.636836	0.729683	0.713802	0.491954	0.822407	0.527865	0.639718	0.733798	0.723619	0.907333	
0	12	0.317246	0.497625	0.429292	0.468138	0.581688	0.30429	0.470807	0.406236	0.558813	0.69235	0.339238	0.910117	0.379614	0.578075	0.975261	0.251088	0.545507	0.526755	0.659961	0.764612	0.595813	0.528551	0.589532	0.628397	0.672954	
0	13	0.350214	0.484807	0.460191	0.50965	0.751541	0.466539	0.3779	0.531571	0.426224	0.490215	0.603304	0.314389	0.59533	0.824788	0.510938	0.231053	0.483357	0.751273	0.845736	0.762309	0.420948	0.470607	0.594392	0.613244	0.351605	
0	14	0.470491	0.470972	0.496549	0.536511	0.370133	0.701608	0.599993	0.304376	0.386592	0.522645	0.755404	0.6384	0.336057	0.504864	0.652992	0.731115	0.614048	0.680504	0.678259	0.819123	0.821884	0.609492	0.470791	0.533109	0.574614	
0	15	0.134939	0.209483	0.507807	0.744144	0.855164	0.143765	0.362163	0.399248	0.501681	0.601233	0.166017	0.523251	0.444288	0.739284	0.614956	0.0734737	0.420224	0.591892	0.841641	0.827917	0.187665	0.367357	0.494285	0.736346	0.900377	
0	16	0.270871	0.220921	0.504612	0.56734	0.843743	0.347912	0.338085	0.441783	0.542244	0.819014	0.38873	0.429285	0.652018	0.903857	0.949583	0.248644	0.332024	0.631971	1	0.855408	0.458505	0.594946	0.579326	0.8138	0.753122	
0	17	0.568338	0.629239	0.627882	0.645186	0.391767	0.671579	0.612677	0.485556	0.439396	0.298692	0.592159	0.959086	0.921233	0.606634	0.427882	0.768959	0.982796	0.782465	0.607882	0.371065	0.802403	0.888289	0.866883	0.465051	0.683548	
0	18	0.531557	0.523177	0.787184	0.621834	0.504288	0.701209	0.58665	0.57687	0.595013	0.555938	0.738524	0.881105	0.739383	0.890681	0.81237	0.57929	0.681351	0.730891	0.804454	0.866164	0.779379	0.621828	0.612881	0.55874	0.404333	
0	19	0.154548	0.353038	0.630652	0.663422	0.616262	0.306412	0.402218	0.49247	0.603571	0.670569	0.351522	0.519472	0.625954	0.954518	0.985109	0.2383	0.40099	0.483446	0.907756	0.985996	0.35005	0.388684	0.476822	0.6166	0.590761	
0	20	0.342265	0.617146	0.688558	0.673521	0.949904	0.401423	0.596495	0.648653	0.762807	0.987915	0.35526	0.845528	1	1	0.965999	0.391794	0.71931	0.921755	1	0.957489	0.492537	0.465935	0.746549	0.896497	0.703686	
0	21	0.183496	0.449863	0.639255	0.628746	0.951139	0.289805	0.544876	0.577799	0.692246	0.965447	0.112842	0.548821	0.882704	1	0.955258	0.175238	0.522703	0.77104	0.993252	0.973804	0.615983	0.572651	0.729268	0.871875	0.736115	
0	22	0.152814	0.62812	0.94392	0.850299	1	0.168281	0.391842	0.597847	0.584268	0.864682	0.161723	0.499405	0.866326	0.790997	0.89817	0.197506	0.298794	0.613145	1	0.991954	0.168368	0.202211	0.633407	0.842431	0.893134	
0	23	0.20746	0.754722	0.916488	0.781655	0.989134	0.299439	0.570465	0.680993	0.586186	0.80234	0.435577	0.632945	0.820144	0.828183	0.901167	0.22802	0.571899	0.745264	1	0.88352	0.529465	0.485736	0.622002	0.791576	0.864588	
0	24	0.399318	0.661063	0.930266	0.703805	0.5798	0.578776	0.810712	0.734922	0.653212	0.446848	0.785653	0.917809	0.816528	0.83577	0.868556	0.757614	0.784359	0.65963	0.85772	0.954017	0.402786	0.529746	0.584717	0.645157	0.634638	
0	25	0.479341	0.63078	0.895486	0.723897	0.356842	0.466044	0.635906	0.706292	0.666817	0.372666	0.864318	0.899783	0.780986	0.790906	0.701311	0.675707	0.72027	0.582523	0.828804	0.423968	0.613972	0.618586	0.542647	0.557777	0.50789	
0	26	0.823181	0.607717	0.851356	0.815235	0.536362	0.89597	0.749621	0.911624	0.813745	0.680465	0.999862	1	0.88182	0.958257	0.846901	1	0.992531	0.813688	0.687972	0.584569	0.998453	0.879194	0.630172	0.485833	0.70543	
0	27	0.980301	0.764724	0.508619	0.788213	0.433786	1	0.792531	0.802007	0.953978	0.540149	1	1	0.890546	0.955013	0.538869	1	1	0.875461	0.666983	0.279942	1	0.979457	0.686247	0.502664	0.538911	
0	28	0.447767	0.945192	1	0.989438	0.898927	0.240164	0.486032	0.457825	0.73376	1	0.42265	0.569552	0.498043	0.577942	0.932588	0.251155	0.476956	0.626821	0.963362	0.859776	0.184179	0.371314	0.578234	0.818654	0.680479	
0	29	0.559509	0.684605	0.699604	0.716737	0.944984	0.894189	0.751913	0.785183	0.651756	0.864881	0.692393	0.922234	0.898909	1	0.971728	0.661161	0.650124	0.841145	1	0.870443	0.842612	0.608851	0.641545	0.762884	0.97474	
0	30	0.61061	0.655157	0.837175	0.602748	0.471821	0.783948	0.748844	0.789431	0.492865	0.53372	0.859054	0.871876	0.942258	0.865565	0.951437	0.472589	0.667002	0.717928	0.979068	0.848508	0.525692	0.493016	0.528696	0.612378	0.707314	
0	31	0.785152	0.597132	0.780921	0.883833	0.539416	0.605574	0.625878	0.688366	0.474067	0.351382	1	0.985485	0.953557	0.690367	0.785797	0.97399	0.790765	0.771624	0.753066	0.556346	0.843178	0.777487	0.652024	0.517328	0.660808	
0	32	0.446926	0.979745	1	0.966554	0.490554	0.456746	0.888003	0.673103	0.774756	0.265521	0.48921	0.763362	0.781752	0.728093	0.391081	0.541969	0.859545	0.740216	0.567037	0.522578	0.398326	0.701888	0.497833	0.64865	0.915338	
0	33	0.604417	0.437815	0.543611	0.555705	0.840326	0.601359	0.428409	0.599014	0.56749	0.813735	0.624331	0.496106	0.714015	1	1	0.650355	0.410766	0.664257	0.818217	1	0.647818	0.426646	0.607132	0.916604	0.918673	
0	34	0.358172	0.740762	0.758404	0.68113	0.603048	0.463721	0.688536	0.764149	0.691997	0.729386	0.707872	0.623663	0.938555	0.976143	0.873652	0.628347	0.60754	0.706238	1	0.85918	0.526864	0.456082	0.622665	0.781591	0.813687	
0	35	0.664416	0.762735	0.952076	0.559759	0.561192	0.743404	0.865861	0.667475	0.76664	0.637341	0.983099	0.922429	0.733312	0.970745	0.768352	0.885502	0.813972	0.787258	0.767107	0.721965	0.676158	0.694309	0.516181	0.83001	0.709034	
0	36	0.947882	0.630195	0.661896	0.517039	0.285534	0.888913	0.743594	0.768782	0.654519	0.380595	1	1	0.989129	0.64941	0.673841	1	1	0.742954	0.623658	0.59094	0.996616	0.876069	0.621781	0.4332	0.641266	
0	37	0.958963	0.574106	0.652038	0.38176	0.25464	0.849644	0.630917	0.582996	0.357586	0.267421	1	1	0.773439	0.51625	0.372918	1	1	0.643695	0.407026	0.214233	1	0.853002	0.522187	0.297472	0.160786	
0	38	0.503091	0.444828	0.707929	0.6358	0.675029	0.574227	0.67608	0.66893	0.712556	0.856506	0.344319	0.761915	0.772432	0.99816	1	0.332143	0.593359	0.683382	0.883847	1	0.418505	0.367605	0.538413	0.814957	0.973309	
0	39	0.585246	0.749487	0.983444	0.673987	0.70594	0.652567	0.841492	0.723761	0.694141	0.583474	0.838411	1	0.767946	0.947492	0.977716	0.704142	0.929043	0.808178	0.782726	0.85158	0.525867	0.837343	0.542511	0.693545	0.844463	
0	40	0.764886	0.722038	0.875839	0.541917	0.318954	0.873144	0.861863	0.756197	0.566621	0.440425	1	0.990774	0.729109	0.669082	0.746023	1	0.887202	0.730051	0.630603	0.591237	1	0.768874	0.548742	0.437002	0.59668	
0	41	0.652683	0.443925	0.581329	0.378232	0.31381	0.983245	1	0.740363	0.518869	0.597416	0.928986	1	0.77539	0.552652	0.748137	0.827736	1	0.96236	0.685579	0.749234	0.937171	1	0.833224	0.619652	0.494394	
0	42	0.519876	0.630138	0.910947	0.787324	0.468654	0.507399	0.293052	0.457986	0.606317	0.441485	0.659762	0.832776	0.665468	0.841474	0.701735	0.584708	0.970084	0.715536	0.694775	0.699082	0.57854	0.740457	0.853531	0.792769	0.586573	
0	43	0.115774	0.478671	0.74771	0.571366	0.729941	0.224894	0.282875	0.495443	0.539482	0.495109	0.190919	0.3082	0.542133	0.50794	0.843556	0.0970816	0.527336	0.824265	0.803565	1	0.102753	0.483692	0.688205	0.808053	0.968648	
0	44	0.422604	0.629804	0.824117	0.542243	0.490128	0.276083	0.421998	0.408591	0.480918	0.396146	0.392066	0.492306	0.414238	0.59637	0.416799	0.557356	0.679036	0.599788	0.770906	0.706341	0.597658	0.723993	0.675222	0.817316	0.722702	
0	45	0.352755	0.670843	0.942576	0.898277	0.665991	0.42609	0.547794	0.266922	0.631815	0.606087	0.582476	0.717271	0.459083	0.677971	0.920204	0.663346	0.669926	0.779181	0.786228	0.924069	0.622228	0.804168	0.704785	0.806127	0.969917	
1	46	0.891217	0.799864	1	0.995724	0.960955	0.931221	0.962278	0.802654	0.92541	0.912829	0.87755	0.998085	0.808366	0.981387	1	0.96098	1	1	1	1	1	1	1	1	1	
1	47	0.954934	0.89527	1	0.991832	0.978883	0.984885	0.965613	0.803746	0.901878	0.920655	0.898532	0.98972	0.97295	1	1	1	1	1	1	1	1	1	1	1	1	
1	48	0.970295	0.914929	1	1	1	1	0.981779	0.952624	1	1	0.956393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	49	1	1	1	1	0.97604	1	1	0.992626	1	0.933725	0.972201	1	0.930829	1	1	1	1	1	1	1	1	1	1	1	1	
1	50	1	1	1	1	0.972801	1	1	0.856836	0.915224	0.897995	1	1	0.804168	0.976821	1	1	1	1	1	1	1	1	1	1	1	
1	51	1	1	1	0.868109	0.823553	1	1	0.931011	0.990972	0.774844	0.965795	1	0.731635	0.919238	0.982835	1	1	1	0.992376	1	1	1	1	1	1	
1	52	0.672336	0.840681	1	1	1	0.575865	0.842366	0.804072	0.827924	0.778949	0.587215	0.973136	0.593897	0.966887	1	0.990946	0.971645	0.869918	0.901654	1	1	0.949575	0.923461	1	0.89519	
1	53	0.8386	0.993912	1	1	1	0.916842	0.95875	0.940276	0.949278	1	1	0.914018	0.611251	1	1	1	0.999283	0.977877	0.947675	1	0.978405	0.997887	0.904511	1	1	
1	55	0.725434	0.969681	0.988277	1	0.939238	0.888206	0.914888	0.902024	1	0.992203	0.992674	0.988826	0.696079	0.798912	1	0.99251	1	0.905103	0.914232	0.909064	0.920869	1	0.841891	0.895098	0.997016	
2	56	0.455489	0.305192	0.296933	0.534461	0.475102	0.37113	0.477297	0.385113	0.559948	0.479673	0.332547	0.235508	0.267856	0.553298	0.508122	0.573364	0.263344	0.365361	0.392713	0.402347	0.339631	0.226408	0.276752	0.337875	0.380679	
2	57	0.716494	0.600083	0.479774	0.736749	0.553115	0.575722	0.562139	0.423186	0.675209	0.722551	0.50178	0.412976	0.295322	0.701064	0.573744	0.586603	0.316743	0.443996	0.421539	0.437663	0.359824	0.377176	0.426675	0.544463	0.453215	
2	58	0.7677	0.694021	0.473129	0.526632	0.425562	0.646325	0.6217	0.326938	0.403782	0.437219	0.643179	0.518249	0.337685	0.517852	0.299827	0.571966	0.449762	0.486748	0.340078	0.215748	0.584685	0.407253	0.363346	0.354771	0.333325	
2	59	0.633595	0.621475	0.702146	0.838147	0.954363	0.50225	0.389445	0.557389	0.476264	0.703131	0.446745	0.68758	0.865097	0.658922	0.536274	0.400324	0.452541	0.454084	0.558776	0.684821	0.477808	0.423772	0.431229	0.41298	0.375091	
2	60	0.521226	0.535352	0.661447	0.774711	0.688328	0.366407	0.433551	0.514105	0.440614	0.541599	0.445713	0.330165	0.466654	0.586387	0.361424	0.32257	0.43238	0.370763	0.547997	0.437721	0.278424	0.324615	0.326238	0.558272	0.419048	
2	61	0.630171	0.495337	0.538867	0.529707	0.499971	0.483978	0.558606	0.438504	0.504686	0.445346	0.524294	0.728289	0.519668	0.525016	0.628283	0.475195	0.426196	0.35433	0.4489	0.679721	0.369372	0.471029	0.423105	0.595019	0.646608	
2	62	0.423354	0.424529	0.181492	0.356618	0.179033	0.22619	0.291228	0.363397	0.239615	0.193178	0.37787	0.321837	0.665836	0.237918	0.304571	0.429012	0.294946	0.358577	0.346062	0.505703	0.546417	0.322879	0.339158	0.331635	0.394832	
2	63	0.298988	0.29596	0.478426	0.616533	0.518561	0.428027	0.407406	0.377909	0.358706	0.513459	0.450203	0.531342	0.52265	0.411923	0.589064	0.551851	0.427837	0.362738	0.537629	0.528087	0.586928	0.430758	0.308342	0.376559	0.3275	
2	64	0.455088	0.495197	0.397452	0.39237	0.236222	0.460071	0.48644	0.501237	0.26818	0.328419	0.625673	0.476044	0.502806	0.27271	0.399652	0.563466	0.390047	0.465986	0.445977	0.534834	0.562527	0.488144	0.356097	0.386003	0.389252	
2	65	0.342017	0.266775	0.178067	0.265433	0.257584	0.279345	0.19445	0.243305	0.337113	0.163562	0.456481	0.234494	0.197295	0.227825	0.163543	0.618512	0.183749	0.269588	0.380656	0.484208	0.40131	0.319211	0.300336	0.292239	0.499843	
2	66	0.515387	0.372744	0.304859	0.585947	0.560853	0.442487	0.351908	0.466782	0.406384	0.349064	0.537244	0.435668	0.367365	0.300877	0.363814	0.610913	0.304872	0.452214	0.45544	0.471181	0.408527	0.288524	0.352295	0.338427	0.359392	
2	67	0.475782	0.490658	0.351307	0.406649	0.237459	0.546582	0.331956	0.455761	0.342331	0.319334	0.372475	0.365977	0.197103	0.408625	0.336085	0.408599	0.408518	0.476518	0.446664	0.586881	0.387447	0.449946	0.413572	0.345165	0.459289	
2	68	0.642582	0.363932	0.417144	0.601195	0.47079	0.764947	0.553601	0.455602	0.497597	0.429735	0.395595	0.335725	0.342041	0.576235	0.642804	0.329452	0.468791	0.451437	0.447806	0.495481	0.609212	0.367042	0.382571	0.381018	0.407182	
2	69	0.34996	0.221455	0.295949	0.507374	0.640179	0.845914	0.840837	0.626461	0.877727	0.858163	0.60263	0.609484	0.393198	0.643623	0.659653	0.504403	0.446291	0.505675	0.451876	0.552238	0.601105	0.440081	0.387794	0.374053	0.532738	
2	70	0.482696	0.438712	0.518869	0.410053	0.326401	0.995197	0.959082	0.759058	0.747407	0.478665	0.710524	0.569103	0.317373	0.517672	0.381938	0.473239	0.569652	0.521691	0.377447	0.488428	0.640277	0.437321	0.38573	0.478051	0.533691	
2	71	0.892295	0.806983	0.974348	1	1	0.59075	0.629018	0.522949	1	0.775758	0.557009	0.707142	1	0.950385	0.912347	0.561203	0.740488	0.551667	0.596666	0.671136	0.655226	0.564751	0.447036	0.555377	0.721739	
2	72	0.832147	0.87416	0.521693	0.71409	0.677132	0.513589	0.474959	0.21871	0.405207	0.46104	0.695395	0.684326	0.333048	0.543147	0.543493	0.601083	0.577069	0.427233	0.292363	0.357215	0.699125	0.493143	0.428788	0.415663	0.337881	
2	73	0.791453	0.766813	0.545486	0.924332	0.856084	0.549197	0.418048	0.327753	0.449371	0.44997	0.519504	0.459859	0.258342	0.506274	0.717616	0.708645	0.455591	0.502507	0.392797	0.538356	0.700748	0.603903	0.421912	0.441611	0.541679	
2	74	0.608317	0.911836	1	1	0.819281	0.502943	0.621733	0.966251	0.846633	0.831002	0.630484	0.576981	0.755871	0.664421	0.786274	0.495742	0.520185	0.411898	0.956623	0.789072	0.433673	0.57813	0.624621	0.545278	0.609382	
2	76	0.812109	0.61088	0.577572	0.577647	0.565964	0.599555	0.455283	0.459603	0.419364	0.44068	0.770932	0.722745	0.494487	0.666351	0.484708	0.466851	0.569459	0.459836	0.788645	0.81833	0.463243	0.597518	0.648217	0.589648	0.606925	
2	79	0.354377	0.276382	0.41564	0.425687	0.355714	0.282023	0.417098	0.338044	0.338017	0.318161	0.467374	0.393114	0.307498	0.242627	0.345306	0.621546	0.273931	0.359041	0.285692	0.426715	0.406524	0.272785	0.270594	0.265961	0.388891	
2	80	0.601904	0.692432	0.345881	0.664971	0.458065	0.475323	0.36964	0.253446	0.405281	0.400162	0.332533	0.222736	0.179774	0.434893	0.346903	0.300496	0.309364	0.25018	0.177746	0.550908	0.581384	0.417217	0.351946	0.471997	0.53694	
2	81	0.424542	0.462721	0.271021	0.592089	0.43517	0.476002	0.670424	0.327037	0.578451	0.561687	0.36042	0.379733	0.267914	0.355244	0.534252	0.529175	0.522397	0.388809	0.247832	0.409966	0.734832	0.4605	0.31278	0.348778	0.385048	
2	82	0.0759966	0.0909455	0.0834163	0.0893388	0.0801562	0.101371	0.0816842	0.0745893	0.0941944	0.0923291	0.0922916	0.0762477	0.084567	0.0802235	0.0645278	0.129836	0.0888729	0.0865964	0.0820488	0.0522695	0.115755	0.0974079	0.102615	0.0911803	0.096017	
2	83	0.147859	0.173072	0.158555	0.191755	0.160317	0.138096	0.232603	0.12077	0.180047	0.110756	0.181654	0.287208	0.182805	0.144232	0.186567	0.205725	0.401732	0.146437	0.161903	0.185643	0.164008	0.309588	0.24098	0.171338	0.261368	
2	84	0.23306	0.129884	0.136958	0.155673	0.188577	0.253213	0.189237	0.141973	0.180576	0.180366	0.267303	0.266341	0.118278	0.197996	0.273169	0.352091	0.277488	0.167475	0.289386	0.397668	0.304707	0.425052	0.179569	0.268073	0.338092	
2	85	0.282337	0.353956	0.359716	0.466471	0.281149	0.275167	0.485541	0.609082	0.657102	0.562068	0.464478	0.56522	0.776533	1	0.787986	0.358411	0.453898	0.483289	0.589098	0.627841	0.426933	0.266562	0.363938	0.438344	0.529616	
2	86	0.218035	0.366456	0.246038	0.198176	0.364968	0.20607	0.284504	0.229107	0.3438	0.403813	0.39159	0.4565	0.166936	0.480046	0.484075	0.406495	0.421727	0.223926	0.314955	0.501858	0.528518	0.34424	0.346268	0.508486	0.611528	
2	87	0.168561	0.251199	0.261516	0.233601	0.237757	0.164604	0.171406	0.209304	0.287264	0.349574	0.304028	0.358758	0.209168	0.31219	0.508796	0.391335	0.394322	0.175355	0.241675	0.426712	0.40795	0.240744	0.315291	0.276748	0.31005	
2	88	0.131177	0.259457	0.346767	0.230741	0.173673	0.139402	0.392649	0.308491	0.337039	0.158747	0.22749	0.228565	0.275985	0.273801	0.198558	0.169721	0.250711	0.171622	0.242312	0.293093	0.453724	0.260198	0.256008	0.254963	0.22713	
2	89	0.254561	0.183084	0.133054	0.214895	0.13555	0.111356	0.218256	0.120378	0.189983	0.123349	0.144966	0.154339	0.117863	0.171935	0.160414	0.23789	0.241077	0.198817	0.275368	0.281243	0.353697	0.280618	0.277878	0.271114	0.296498	
2	90	0.0922247	0.249669	0.131223	0.184165	0.177112	0.130908	0.234333	0.129638	0.201587	0.201839	0.103982	0.115543	0.0806344	0.165858	0.221479	0.179762	0.155483	0.190885	0.209828	0.306326	0.22067	0.226732	0.210824	0.179667	0.235098	
2	91	0.0932003	0.185464	0.187523	0.191118	0.274241	0.0951086	0.106227	0.30676	0.360832	0.271197	0.0693597	0.170804	0.200108	0.256458	0.308696	0.103733	0.0997574	0.192237	0.300663	0.257378	0.0834221	0.16364	0.215245	0.267812	0.184004	
2	92	0.170324	0.107883	0.162542	0.132698	0.153587	0.146649	0.158395	0.168915	0.178564	0.11798	0.198191	0.188671	0.223824	0.260281	0.303449	0.192795	0.165447	0.209681	0.258209	0.431686	0.141631	0.239467	0.300267	0.279285	0.300025	
2	93	0.0930166	0.0702747	0.183726	0.105733	0.216418	0.114967	0.136015	0.133745	0.282095	0.505401	0.0900616	0.107695	0.158631	0.188555	0.596211	0.14139	0.172256	0.1754	0.263439	0.264004	0.133497	0.177527	0.246342	0.262846	0.174615	
2	94	0.14216	0.165817	0.154099	0.208298	0.129483	0.151676	0.120146	0.231183	0.167163	0.110179	0.119381	0.143922	0.131885	0.229654	0.150666	0.189149	0.196476	0.24609	0.183202	0.373539	0.135832	0.22311	0.197905	0.34551	0.341647	
2	95	0.421341	0.756932	0.761455	0.866096	0.416522	0.478684	0.698077	0.494946	0.758887	0.564345	0.471569	0.72655	0.637812	0.636522	0.981164	0.363183	0.658437	0.652016	0.709775	0.606051	0.429261	0.314464	0.43816	0.367651	0.358177	
2	96	0.335166	0.519036	0.216148	0.499366	0.279707	0.340197	0.469951	0.157226	0.3476	0.563616	0.391989	0.357462	0.22046	0.299988	0.499225	0.327468	0.510212	0.290445	0.383637	0.737376	0.424942	0.705425	0.630663	0.662759	0.586817	
2	97	0.366447	0.574102	0.278218	0.796287	0.597162	0.538306	0.292934	0.332163	0.535348	0.741792	0.594639	0.403751	0.186301	0.463216	0.801677	0.576799	0.610921	0.423179	0.523133	0.634884	0.402056	0.579821	0.55095	0.5476	0.463079	
2	98	0.396513	0.62123	0.285851	0.570908	0.226173	0.26303	0.50848	0.119157	0.347704	0.451273	0.436341	0.364725	0.200724	0.318869	0.38323	0.485661	0.480062	0.348115	0.406214	0.708328	0.554796	0.742357	0.793902	0.645603	0.497963	
1	99	0.954173	1	0.871633	0.743184	0.786917	0.976161	1	0.926618	0.957101	0.894266	1	1	0.916964	1	0.903746	0.963238	1	0.993999	1	0.933316	0.887994	1	0.987674	0.897569	0.743575	
2	100	0.730363	0.709725	0.960257	0.994816	0.862287	0.718002	0.879311	0.878391	0.972286	0.916679	0.715052	0.851203	0.729896	0.989227	1	0.795027	0.81348	0.744591	0.812095	0.997398	0.881407	0.809691	0.801136	0.925935	1	
0	101	0.486175	0.713458	0.634546	0.818021	0.726964	0.393211	0.556424	0.807684	0.540184	0.530057	0.991652	0.911318	0.913973	0.943225	0.980568	0.799505	0.755183	0.784093	0.76184	0.98223	0.322358	0.928591	0.853764	1	0.834803	
